,Price,DEMA,EMA,HT,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,WMA,ADX,ADXR,APO,AROONOSC,BOP,CCI,CMO,DX,MINUS_DI,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCR100,RSI,TRIX,ULTOSC,WILLR
280,32088.9,32524.534795780506,39526.006588112745,39781.88727424748,40367.82387285004,41784.65333333332,34350.8,33999.15,33999.15,-66967.1,41784.65333333332,33879.088842853955,29803.205345495182,29803.205345495182,27.795935460792908,25.896201588414293,-6285.298076923056,-71.42857142857143,-0.44741004349545116,-62.227077772202016,-39.14640560500542,17.13561749670351,21.781494461069983,-3396.2999999999956,15.40872133590222,7855.020512837952,-15.824422410797048,-9.571032430421688,90.4289675695783,30.42679719749729,-0.5776243443194495,47.69385316344553,-70.28404565967614
281,33000.5,32161.403121015755,39105.006163073216,39764.99734750755,39118.96352506871,40970.209999999985,34025.4,33789.55,33789.55,-66967.1,40970.209999999985,33525.17362418099,29669.778595199423,29669.778595199423,27.782585664614828,26.39808711694957,-5938.693589743576,-92.85714285714286,0.4367272727272729,-72.34280455483527,-32.09321120310263,27.609038314299767,24.590663834298738,-515.1999999999971,13.949966451985816,7293.947619063812,-15.233209282239333,-1.5371900333276511,98.46280996667235,33.95339439844869,-0.6043050171490538,54.74817656425064,-58.02149094716725
282,30842.1,31577.589020119587,38571.915442874946,39702.908958570144,37689.61840992447,40134.156666666655,34025.4,33708.6,33708.6,-66967.1,40134.156666666655,33198.32614165029,29199.26355918694,29199.26355918694,26.98254757458474,26.570394028231966,-5620.710897435885,-92.85714285714286,-0.8434955276629087,-53.39456781260677,-39.86551483348137,16.582052404193597,22.092830105686616,-2266.0,15.808081141080747,8542.851360559256,-14.683049545842868,-6.844246574101199,93.15575342589881,30.06724258325932,-0.6303785921764393,45.871255731619975,-79.62851945259852
283,35476.3,31642.28661123909,38372.19831752818,39610.782624605265,37459.064465827825,39453.14666666665,32944.6,33708.6,33708.6,-66967.1,39453.14666666665,33048.60636746042,29664.75720512539,29664.75720512539,25.906224599281245,26.749452953385628,-4978.096794871781,-50.0,-0.13122895336575918,127.49306737203825,-10.596640324064548,11.914025920335774,19.895451830844202,1193.2000000000044,15.659433568429101,8725.947691947884,-13.169206449015586,3.48043204961046,103.48043204961046,44.701679837967724,-0.6531204764747334,52.86845643690864,-31.728821267623076
284,36002.9,31780.620354929568,38219.34036155862,39481.01064547909,37346.12802208359,38933.836666666655,33203.45,33708.6,33708.6,-66967.1,38933.836666666655,33099.603397662984,30203.0786295374,30203.0786295374,24.327770658862722,26.727574286964504,-4250.690384615373,-50.0,-0.34496592657726843,189.77588926675267,-7.835131645229214,3.8078694334218897,19.03298516365373,1701.0999999999985,17.63665321257883,9539.265713951605,-11.391412888140556,4.959214968310688,104.95921496831069,46.082434177385394,-0.6724643235544892,49.174453002166274,-26.285814693843786
285,36613.2,31995.46301572454,38115.71840274839,39556.661477466536,37290.139505598774,38418.30333333332,33508.6,33708.6,33708.6,-66967.1,38418.30333333332,33326.98382883067,30817.61669095612,30817.61669095612,23.28249404358727,26.929662185654877,-3650.5346153845967,-50.0,0.2940283784809163,133.993087249734,-4.5761324518779745,9.693898045006375,20.354829578163066,3238.399999999994,16.757224858651043,8857.889591526491,-9.890666308195502,9.7031293071419,109.7031293071419,47.71193377406101,-0.6883300444298746,53.450769842574296,-19.977673957084416
286,35839.6,32106.099462827224,37968.87205418398,39600.33573446034,37194.739128111265,37973.96666666666,33508.6,33708.6,33708.6,-66967.1,37973.96666666666,33640.73538446934,31245.114225925987,31245.114225925987,22.62119114966558,27.113458545246008,-3078.842307692292,-50.0,-0.06186167660566174,81.70528937967623,-8.356912955819789,14.024253528683609,20.977085532288573,5435.5999999999985,15.81699096129117,8225.183192131743,-8.443201442381131,17.877910801210373,117.87791080121038,45.82154352209011,-0.7014278063378621,54.33777720308517,-27.973704882788294
287,36019.5,32240.924909405832,37843.10611520437,39779.03305320759,37126.74103306603,37576.73999999999,33508.6,33708.6,33708.6,-66967.1,37576.73999999999,33986.837781657196,31679.26614524622,31679.26614524622,21.519934013615877,26.168507567095336,-2398.019871794859,-50.0,-0.2902151943883027,101.08906541509371,-7.292298436680203,7.203591244969733,19.935353999848985,3517.4000000000015,17.256224693247088,8768.07010697947,-6.660257640775545,10.822069958556524,110.82206995855653,46.3538507816599,-0.7118529726815703,52.97606972711289,-26.114234919584902
288,36845.8,32477.82241298022,37778.763785191186,40053.69321113611,37110.791268517656,37183.486666666664,33624.9,34293.1,34293.1,-66967.1,37183.486666666664,34358.682851823614,32234.20470373539,32234.20470373539,20.17465778952848,25.39261165051074,-1553.887820512813,50.0,-0.44580295811568277,106.3240850733117,-2.3196683026219307,2.6860668763923106,17.94733404855389,4593.500000000004,18.938101515451674,9925.07938505237,-4.352920050459459,14.242395116007245,114.24239511600724,48.84016584868903,-0.7193464314218079,49.24521563384079,-26.459359265202213
289,39175.7,32994.25395393145,37868.888702275624,40033.03320777432,37177.563821235126,36917.05333333333,34789.85,34462.75,34462.75,-66967.1,36917.05333333333,34820.15914572485,33165.15648696492,33165.15648696492,19.054425441852096,24.81251526044381,-715.7198717948559,57.142857142857146,0.5460666626043487,130.70431315081643,10.30372791805785,4.491404922059058,16.813351262710913,6934.399999999998,18.394686818029726,9555.445143262918,-2.020919168590846,21.507817612813373,121.50781761281337,55.15186395902892,-0.7228698922598142,55.16571394537452,-7.856497751070863
290,37382.2,33247.97373553839,37837.48943116107,39804.045102339165,37186.02465186578,36584.06999999999,35008.899999999994,34462.75,34462.75,-66967.1,36584.06999999999,35283.44123913886,33674.57457382528,33674.57457382528,18.886178390551414,24.623134337647002,58.44487179489079,57.142857142857146,0.6251058783669324,39.677227730242166,0.06923236346865397,16.69896672364256,22.61702488220661,5293.299999999996,16.14428640817781,8872.913347315567,0.1666573260769009,16.495735285410195,116.49573528541019,50.03461618173433,-0.7238875717690774,56.01544710194971,-23.894090189661235
291,34076.1,33074.387098066254,37594.81914527971,39544.50944669365,36996.91912392262,36120.25,35008.899999999994,34462.75,34462.75,-66967.1,36120.25,35582.43186970344,33538.091940459395,33538.091940459395,18.72994898577221,24.01576701356129,395.0679487179732,57.142857142857146,-0.33529557873820237,-14.390868724645355,-15.495915183649572,16.698966723642553,20.66915497846265,1075.5999999999985,14.75387499130519,8239.133822507312,1.132481226224031,3.259344555385524,103.25934455538552,42.252042408175214,-0.7245172040994508,54.02340014038094,-53.45744918671927
292,35544.3,33109.9796989962,37462.52758751973,39013.923400809705,36944.07862808383,35810.526666666665,35008.899999999994,34462.75,34462.75,-66967.1,35810.526666666665,35753.81516743651,33700.82102259005,33700.82102259005,19.211224717003883,23.913592318286447,825.7987179487318,57.142857142857146,-0.3396279594137543,-8.281500249480976,-7.499196654915761,25.467809223015596,21.58726222254236,4702.200000000004,12.823575674804827,7650.62426375679,2.376920085050962,15.246043557345335,115.24604355734533,46.250401672542125,-0.7238382658918185,55.55872485913355,-40.32871028605663
293,38192.2,33481.90338118776,37509.60322703459,38413.3617930481,36982.3223661021,35533.31333333334,35008.899999999994,35116.8,35116.8,-66967.1,35533.31333333334,35933.266727605864,34338.516014150526,34338.516014150526,18.38891463694639,23.09242504886965,1262.4942307692472,85.71428571428572,-0.31467013888888873,114.64218278306608,5.2433421009256564,7.698883596198947,19.407934670455045,2715.899999999994,16.633171833902473,10249.351102059882,3.634297339029006,7.6555334124471575,107.65553341244716,52.62167105046282,-0.7204024741105597,54.49126345593057,-25.379467144870024
294,40151.9,34071.69838971883,37680.07398658075,37820.24510546984,37048.27483338627,35325.18666666667,35497.0,35117.35,35117.35,-66967.1,35325.18666666667,36224.83008224556,35265.31676315377,35265.31676315377,17.62493067564662,22.703758170130726,1916.395512820527,92.85714285714286,-0.17590016998918073,164.24639024339902,13.422842255610206,7.693139178749651,18.38874991073267,4149.0,15.761521965381785,9518.35459476989,5.497366554335391,11.5240716720042,111.5240716720042,56.7114211278051,-0.7134004149052964,56.40704743632885,-9.698774445058145
295,40599.3,34669.02035497976,37868.41114873683,37121.94161018603,37077.53109729997,35383.4,35720.7,36011.75,36011.75,-66967.1,35383.4,36636.03865136819,36168.229778194385,36168.229778194385,17.584290860645247,22.28341921761499,2229.7544871795035,100.0,0.21342049243637368,131.96628324941116,15.222089350129595,17.055973265627404,20.32013131657015,3986.100000000006,14.398526347245118,8838.472123714897,6.375498921958746,10.887057126937849,110.88705712693785,57.611044675064804,-0.703055491093485,58.791525710244166,-11.187911911268237
296,39460.2,35074.19922216448,37971.10720365703,36390.85476837131,37088.39403784421,35390.18666666667,37337.7,36166.649999999994,36166.649999999994,-66967.1,35390.18666666667,37080.686593847735,36759.65324890304,36759.65324890304,17.62110687953994,21.76366573941059,2364.9782051282236,92.85714285714286,0.6688192577329934,76.90253996399171,9.010450794848394,18.09971512517096,19.32567199843507,3620.5999999999985,13.402047925279003,8207.15268630669,6.732710394029112,10.1022332838536,110.10223328385361,54.5052253974242,-0.6905173908662743,60.52989688279896,-21.38556572054109
297,36793.2,35114.01132457207,37895.11319051787,35865.154790414825,37086.219398632675,35340.04000000001,37337.7,36166.649999999994,36166.649999999994,-66967.1,35340.04000000001,37409.31575098102,36799.06113509703,36799.06113509703,18.456406100951007,21.392088379906866,2253.9205128205285,21.42857142857143,0.7922586133560171,-57.6356772873254,-4.034208158346573,29.315295979294902,22.160142162194592,773.6999999999971,12.11289877140498,7620.927494427641,6.393602651504702,2.148003164952317,102.14800316495231,47.982895920826714,-0.6776851578937371,57.98891746030289,-44.55651992597806
298,33991.5,34805.99335664959,37643.26717822639,35492.07572730867,37051.803943557825,35240.35333333334,37295.4,35966.1,35966.1,-66967.1,35240.35333333334,37491.783051311184,36329.782317679426,36329.782317679426,19.96451934250259,21.62350669304493,2065.9352564102737,-21.42857142857143,0.4486853458062758,-151.74652744482984,-15.47678643131914,39.56999148267318,25.065989993416128,-2854.300000000003,10.85289160446364,7076.5755305399525,5.854709863272517,-7.746608840084901,92.2533911599151,42.26160678434043,-0.666254280161982,60.32680947087913,-66.57767479347169
299,32022.6,34287.190979490995,37280.64348930856,35236.30618527531,36954.229687728504,35052.880000000005,36310.95,35063.1,35063.1,-66967.1,35052.880000000005,37277.37075875071,35566.56833145495,35566.56833145495,21.695874353996082,22.158532751830833,1819.8025641025815,-28.571428571428573,-0.1846553966189857,-166.46713288017565,-22.472764671467612,44.20348950341143,25.601810061679657,-7153.0999999999985,9.906082500204558,6571.105849787099,5.1699258470760965,-18.25902281261088,81.74097718738912,38.7636176642662,-0.6571529487037875,60.430016835158696,-72.16560230950924
300,32958.9,33940.661153155575,37001.82132870801,35110.51587245088,36915.0422051913,34968.670000000006,36310.95,35063.1,35063.1,-66967.1,34968.670000000006,36870.63915308089,35074.15860156347,35074.15860156347,22.78121255349918,22.150573283557527,1547.5442307692501,-28.571428571428573,0.2809668781865529,-89.59944167936955,-17.49243158889564,36.89060914703946,24.51400822021123,-4423.299999999996,11.301462794136865,7270.141146230879,4.402920431046069,-11.832636923455542,88.16736307654446,41.25378420555217,-0.6493977465250489,60.10537740084941,-65.33986527862828
301,32193.3,33537.71564997065,36691.594146210715,35042.211540229895,36882.44062269519,34924.590000000004,36310.95,35063.1,35063.1,-66967.1,34924.590000000004,36339.13819858637,34511.3477371928,34511.3477371928,24.346897379174596,22.260777584351537,1011.1198717948864,-28.571428571428573,0.6705951958348121,-117.8676167181094,-20.344793447108906,44.70080011295501,27.61871113495178,-1882.7999999999993,10.55483194620923,6750.84535007153,2.8804627682656196,-5.525280181710935,94.47471981828906,39.827603276445544,-0.6431791390477337,61.725535932426,-70.9211792494095
302,29359.9,32825.683567995206,36218.581620648736,34938.24905172414,36784.07325971333,34799.65000000001,34979.600000000006,35063.1,35063.1,-66967.1,34799.65000000001,35649.97478825028,33512.90174197753,33512.90174197753,25.851585142610393,22.453005292231246,382.7525641025859,-28.571428571428573,0.4462665354761146,-142.13708260105443,-29.990976526374567,45.41252606727572,26.559768233962195,-6184.4000000000015,9.970466061911608,6268.642110780707,1.0916284583726392,-17.39913291301278,82.60086708698722,35.004511736812724,-0.6399095656741016,57.73653897741633,-91.57699822121131
303,28949.4,32136.87803707602,35749.60216125204,34793.96376529478,36637.77422677114,34621.86000000001,34774.350000000006,34973.35,34973.35,-66967.1,34621.86000000001,34844.59913485381,32574.11581034489,32574.11581034489,27.370545915290858,23.128362152921135,92.16987179488933,-57.142857142857146,0.06484534463809251,-130.08152484836694,-31.28922005304081,47.11703596013694,27.117161328136753,-9242.799999999996,9.747585369838403,5820.881960010657,0.2639012945837867,-24.200753033341883,75.79924696665812,34.355389973479596,-0.6392710344223507,56.537908064233214,-93.34806105046519
304,28868.7,31510.739261164126,35305.67298955836,34604.56353060641,36490.050753971074,34440.756666666675,34734.0,34648.1,34648.1,-66967.1,34440.756666666675,33992.261721992094,31749.31399995344,31749.31399995344,28.89750572987891,23.813727357825563,-333.9916666666395,-64.28571428571429,0.9310817547357935,-113.63589679871471,-31.557921738778877,48.747983319523655,27.494554885645446,-11283.2,9.473415062000488,5405.104677152753,-0.9598633932783162,-28.101285368811936,71.89871463118807,34.221039130610556,-0.6407701813942568,57.84489367896495,-89.72860756709194
305,27376.0,30765.39600665158,34794.08118378041,34395.368113054916,36299.70153864817,34240.79666666667,33987.65,33912.25,33912.25,-66967.1,34240.79666666667,33101.93934958661,30769.908116702783,30769.908116702783,30.571254430360284,24.891239573682086,-1048.2147435897205,-71.42857142857143,0.2088177968949529,-118.67889675246103,-36.504154025628864,52.32998753661812,28.667541109912833,-13223.300000000003,8.971195127784991,5019.025771641842,-3.0287675451863545,-32.57026598980771,67.42973401019229,31.74792298718557,-0.6448527710677388,57.43621042337955,-90.80336352683393
306,27057.8,30059.282311467745,34294.9662686978,34187.45090978914,36183.92212589442,34129.256666666675,33828.55,33912.25,33912.25,-66967.1,34129.256666666675,32207.329480177475,29869.859297549978,29869.859297549978,32.09537261710086,25.242143627023623,-1945.8858974358773,-71.42857142857143,0.6140242964785462,-101.45436231197093,-37.54039997078783,51.908909044728325,27.967359381602684,-12402.399999999998,8.853864017964918,4714.723930810283,-5.654159976572555,-31.43014987252979,68.5698501274702,31.229800014606084,-0.6511403666956572,56.252318895936746,-92.78976708762775
307,26261.3,29329.388922398575,33776.66521910439,33979.038652915726,35943.27084387591,33921.23000000001,33430.3,33889.95,33889.95,-66967.1,33921.23000000001,31323.16181927417,28954.245527288505,28954.245527288505,32.99119753686255,25.308064106254584,-2881.5192307692087,-85.71428571428572,-0.07953319211862041,-90.52992622643339,-40.172420376561355,44.636921493764525,26.620323232755783,-10531.899999999998,10.18953549187618,5293.357935752403,-8.43636855825975,-28.62458280334409,71.37541719665592,29.913789811719326,-0.6595986982660285,54.53349849987863,-97.4905842437825
308,26454.4,28701.97924924898,33304.26101142024,33764.28757193787,35731.54289960938,33727.966666666674,33430.3,33218.399999999994,33218.399999999994,-66967.1,33727.966666666674,30490.99228707811,28206.033540968652,28206.033540968652,34.101119744852525,25.842705302748886,-3796.5782051281894,-92.85714285714286,0.7528235752304295,-97.07154944645332,-38.64702722460975,48.53010844872223,28.060367058731412,-7537.0999999999985,9.723712346850963,4915.260940341517,-11.170624533713406,-22.17348454760748,77.82651545239251,30.676486387695125,-0.6695552573715124,54.01603565311432,-88.85882366458698
309,24689.6,27923.1885602627,32748.47643003829,33575.74834702063,35410.45121495589,33476.24333333334,32074.899999999998,31893.1,31893.1,-66967.1,33476.24333333334,29675.110883324724,27250.620732499643,27250.620732499643,35.340909002935256,26.4810079412376,-4390.338461538442,-100.0,0.7205308938212329,-116.0634532910594,-44.582607859923975,51.45816935801075,28.51171048508576,-7333.0,9.137906707488277,4564.170873174266,-13.077268970115528,-22.899452261840082,77.10054773815992,27.70869607003801,-0.6816826022136069,56.15261763412801,-92.6353606856223
310,23736.5,27109.172614707546,32167.05859584227,33385.14455960339,35033.818617611025,33197.83,30264.85,29836.050000000003,29836.050000000003,-66967.1,33197.83,28855.63184884876,26262.404478109354,26262.404478109354,36.62724621246337,27.541826156707188,-4773.137179487156,-100.0,0.4618692660550445,-128.15945869385817,-47.53468396601144,53.34962993632881,28.824888133598257,-9222.400000000001,8.768796501397512,4238.158667947532,-14.42013451418136,-27.981516373422654,72.01848362657735,26.232658016994275,-0.6960133950747238,54.96378208585809,-92.96214122204614
311,23257.9,26323.001854384216,31592.27417030406,33171.01133868861,34562.217544179795,32873.076666666675,28624.7,28725.300000000003,28725.300000000003,-66967.1,32873.076666666675,28040.220975361775,25333.11541341273,25333.11541341273,37.642890007803445,28.803704675153018,-4989.86346153844,-100.0,-0.41117604090576904,-117.08675230871299,-49.00374111261304,50.84625934722453,27.97165240300013,-8935.399999999998,9.114653248920286,4215.433048808423,-15.312511729015599,-27.75546464637051,72.24453535362949,25.498129443693472,-0.7122541165688445,51.59183303886161,-95.330481212483
312,23823.2,25692.831181283844,31091.04357867154,32829.499415948274,34266.49055240924,32639.11333333334,28108.4,28572.25,28572.25,-66967.1,32639.11333333334,27281.232339910304,24646.187015130927,24646.187015130927,38.652193214372424,30.174033784184253,-5289.002564102542,-85.71428571428572,0.7605790645879712,-103.98587136982916,-43.87919539409379,51.77313489976916,27.75580787442476,-5536.700000000001,8.819581956924075,3914.33068817925,-16.463990729705948,-18.85803425760987,81.14196574239013,28.060402302953097,-0.7294636670934884,54.996530129302755,-88.40005498370702
313,22728.5,24996.87274132282,30551.524638112085,32402.40721182266,33451.13922740529,32214.18666666667,27843.7,28385.7,28385.7,-66967.1,32214.18666666667,26567.11651973788,23871.407376771836,23871.407376771836,39.672609144304495,31.226910848901838,-5566.543589743567,-92.85714285714286,-0.3573619631901831,-102.75177777717056,-47.63497686615772,52.93801623342142,27.280047426486583,-6220.9000000000015,8.394597894988557,3634.735639023589,-17.608134667655477,-21.48887368995558,78.51112631004442,26.18251156692114,-0.7479308904344117,51.52310728393464,-94.40362939939092
314,23474.9,24471.579776731232,30094.96820984679,31946.439963054185,32770.36546005345,31796.58666666667,27460.9,27624.5,27624.5,-66967.1,31796.58666666667,25936.910949332174,23354.42315978153,23354.42315978153,40.485488271141655,32.41619282515813,-5542.694871794851,-92.85714285714286,-0.3119289340101498,-73.33718387460858,-40.719958762011984,51.052916920024686,26.265885206303807,-5393.799999999999,8.511179337521376,3554.1116648076186,-17.822621853097466,-18.683903327825636,81.31609667217437,29.64002061899401,-0.7666752793028975,55.253036011057965,-86.99055090033872
315,23844.0,24053.821085442527,29691.67993824377,31488.302857142862,32137.425868280472,31370.94666666667,26044.2,25821.3,25821.3,-66967.1,31370.94666666667,25417.439084172453,22995.202244719105,22995.202244719105,41.316863668599744,33.58422440560507,-5378.464102564081,-85.71428571428572,0.5468284863750876,-64.2178552378355,-37.29530365374666,52.12474383555485,26.160586959998867,-3532.0,8.233011741180432,3300.2465458927886,-17.628799810937544,-12.901811805961428,87.09818819403857,31.35234817312667,-0.7851159405304009,53.32459406444351,-75.9774554627148
316,23127.9,23597.93519187793,29268.210264808687,31023.97357142857,31501.48941073989,30947.22333333334,25838.95,25657.15,25657.15,-66967.1,30947.22333333334,24980.657352861377,22577.28948978969,22577.28948978969,42.20135771660701,34.785951815948934,-5308.621794871775,-78.57142857142857,0.3342477778997064,-76.51845015098124,-40.32944315343258,53.69978034070152,26.283748230548238,-3929.899999999998,7.917664643674314,3064.5146497575893,-17.7182693651059,-14.524092867860649,85.47590713213935,29.83527842328371,-0.8034926253262742,56.35830349498637,-84.72670355470731
317,22825.4,23159.24614166426,28852.545086433933,30639.24778325123,30856.566023595606,30507.420000000006,25798.6,25111.199999999997,25111.199999999997,-66967.1,30507.420000000006,24601.791763665315,22182.910088635632,22182.910088635632,43.29848307244502,36.09799440116197,-5255.1192307692145,-100.0,0.59044450679386,-81.32993387557468,-41.61465788007019,57.561112698339066,27.487458738226557,-3435.899999999998,7.403712398465114,2845.620746203476,-17.796728279314326,-13.083510717291214,86.91648928270878,29.19267105996491,-0.8217309362468672,57.6735093010514,-79.54680592538969
318,21352.2,22589.988206392307,28368.6518550511,30298.657861247942,29973.340974972423,29990.96666666667,24364.1,23830.0,23830.0,-66967.1,29990.96666666667,24217.955674381374,21596.78427250152,21596.78427250152,44.7264632071583,37.648858818759294,-5184.735897435872,-100.0,0.8615654205607483,-151.82556116650557,-47.54063102906071,63.29020495843086,29.971877808595526,-5102.200000000001,6.7380740421300365,2642.3621214746563,-17.889059532866572,-19.28677271077779,80.71322728922222,26.22968448546964,-0.8405708361973852,57.95754029743233,-77.34697481402998
319,19434.9,21847.24827258451,27792.280767628446,29970.78110360718,28499.183782888977,29332.940000000006,23246.35,23718.25,23718.25,-66967.1,29332.940000000006,23755.009694353103,20762.486639423158,20762.486639423158,46.09556435199789,39.09546848454937,-5032.167948717924,-85.71428571428572,0.33534680274942824,-200.03052458565105,-54.07387266336621,63.893879234912646,28.786412636543236,-5254.699999999997,6.3416992501527245,2453.6219699407525,-17.805871237638517,-21.28305035318514,78.71694964681485,22.963063668316895,-0.8609483707286536,51.13542984244505,-96.13640525198996
320,19273.8,21167.096683174845,27242.70136326532,29652.684616703744,27296.790476658785,28729.326666666675,22864.1,23683.65,23683.65,-66967.1,28729.326666666675,23222.67604913558,20030.171498399708,20030.171498399708,47.38093665766007,40.186067097261315,-4827.547435897413,-92.85714285714286,0.2868924889543382,-172.28541279323392,-54.58565916287996,64.09077663126848,28.637938826272485,-4462.700000000001,6.267056340671412,2278.3632578021275,-17.58139002390519,-18.80100267520486,81.19899732479514,22.70717041856002,-0.8824349855283686,52.451049970288565,-97.14753081800008
321,19176.8,20551.882662960248,26722.32063015143,29334.488266434502,26402.85958760506,28232.683333333345,22815.6,22771.4,22771.4,-66967.1,28232.683333333345,22657.948261172616,19399.59247959254,19399.59247959254,48.636148596612045,41.368634170732285,-4463.005128205103,-100.0,0.5368375072801415,-136.99682401455158,-54.91146287039565,64.95390380298772,28.909431368074845,-4081.100000000002,6.142095999962169,2115.6230251019756,-16.756583365680157,-17.547156020105003,82.452843979895,22.544268564802174,-0.9046169023308015,54.406435820332156,-94.32743057268287
322,18808.9,19961.827177369905,26211.777363690046,29116.086255917464,25335.463698979856,27674.836666666677,21749.25,21402.0,21402.0,-66967.1,27674.836666666677,22087.47577367649,18809.495897614943,18809.495897614943,49.9471761718421,42.64404258738868,-4079.3576923076726,-100.0,0.8585226649105464,-122.9816904120006,-56.19506027727017,66.99053464983284,29.992090585836596,-5014.299999999999,5.928616715002767,1964.5070947375489,-15.786952726200976,-21.04797004600557,78.95202995399443,21.902469861364914,-0.9273318898156302,52.95482509753461,-88.39468151262989
323,18023.6,19342.592659065063,25683.507856355205,28880.315515241702,23779.146269561497,27002.55000000001,20933.8,20940.5,20940.5,-66967.1,27002.55000000001,21512.68750997781,18179.509032257854,18179.509032257854,51.25186654625041,43.93955637935689,-3793.6416666666446,-100.0,-0.3297006684103476,-117.56122541982826,-58.88564493301081,68.21284141355835,30.18739892410654,-4704.9000000000015,5.704508816622422,1824.1851593991526,-15.103188995473976,-20.70044217612249,79.2995578238775,20.557177533494592,-0.9507402714260538,51.895259227832256,-93.66093880972338
324,18247.2,18823.11274175951,25203.746059170997,28538.23627994228,22275.039902435386,26272.393333333344,20933.8,20940.5,20940.5,-66967.1,26272.393333333344,20964.695695401082,17697.911107536012,17697.911107536012,52.17346868874433,44.90817934827389,-3652.758333333306,-64.28571428571429,-0.4782399999999965,-91.80597177552379,-55.94849811647114,64.15429654116535,29.56510794247773,-5227.700000000001,6.456011900783415,1957.3862194420703,-14.901554030716074,-22.269317441181858,77.73068255881815,22.025750941764425,-0.974251609263288,49.91897217542182,-90.31403424739548
325,18546.0,18403.41423871996,24774.214055353514,28086.51652380952,21239.710824666243,25537.28333333334,20933.8,20940.5,20940.5,-66967.1,25537.28333333334,20477.134199328484,17360.005339690237,17360.005339690237,53.09516420330014,45.87367870883628,-3482.9692307692058,-64.28571428571429,0.22837299560820962,-79.32609520186875,-51.90727303744589,65.07720589252575,29.491402867492777,-5298.0,6.23903333421188,1817.572918053351,-14.515837916425461,-22.219426270759936,77.78057372924006,24.046363481277062,-0.9973076940690162,50.963597043969486,-85.84151598610943
326,18326.6,18009.320484285887,24358.238955008124,27569.19527777778,20445.04766505572,24832.83000000001,20933.8,20940.5,20940.5,-66967.1,24832.83000000001,20054.233400337842,17053.69793459447,17053.69793459447,53.20729222939958,46.439950686852036,-3349.213461538435,-64.28571428571429,-0.7968661506513144,-60.19243071808152,-52.87297383895348,54.66495656869219,28.379972927496798,-4801.300000000003,8.31867369177438,2338.4462810495374,-14.293643645541307,-20.759774990379597,79.2402250096204,23.56351308052326,-1.019816063611645,52.19157815119725,-89.12555382588911
327,19170.7,17771.160516110864,24023.559022426954,26976.450103174604,20159.9084277933,24245.41333333334,20933.8,20940.5,20940.5,-66967.1,24245.41333333334,19727.40881502321,16967.483904069813,16967.483904069813,53.156764021563724,46.82112614635269,-3237.785897435864,-64.28571428571429,-0.38328809616130477,-35.64847998353714,-41.131337972087664,52.49989731969767,27.23437776268465,-3654.7000000000007,8.48286302416133,2307.4144038317136,-14.11992351733474,-16.011548538032194,83.9884514619678,29.43433101395616,-1.04091192466097,54.846572249295065,-76.49083942042866
328,19379.9,17594.68770102279,23723.968117754248,26228.9311844071,20008.361330131283,23758.360000000008,20933.8,20853.6,20853.6,-66967.1,23758.360000000008,19500.912859026626,16958.03618001516,16958.03618001516,53.12325572454156,47.22005969657065,-3166.2730769230475,-64.28571428571429,0.4298842124609485,-26.797536190297777,-38.296286962701004,52.687647863253495,26.798822612616224,-1972.2999999999993,8.303981036068121,2142.5990892723053,-14.043131875770609,-9.236987289365961,90.76301271063404,30.8518565186495,-1.0603369965147214,56.59549285527292,-72.6479176271707
329,19146.5,17418.537036825954,23428.647594028167,25324.004027374587,19854.387463323885,23329.156666666677,20575.75,20669.05,20669.05,-66967.1,23329.156666666677,19349.738675900186,16934.441288991336,16934.441288991336,53.23303802742853,47.71719787201777,-3095.8134615384297,-57.142857142857146,0.7346754807692284,-33.30967886891334,-39.750456472176545,54.6602079649592,27.33039714764815,-288.40000000000146,8.012109509061245,1989.5562971814263,-13.964140654655244,-1.4839283968530959,98.5160716031469,30.124771763911735,-1.078214765962593,56.26772723428503,-74.8057153097965
330,18658.1,17210.58817445671,23120.870329897316,24284.35407545775,19589.332576432786,22852.46333333334,20424.5,20669.05,20669.05,-66967.1,22852.46333333334,19234.459114586563,16851.112270065838,16851.112270065838,52.87159234911013,48.08503771077758,-2927.6064102563796,-42.85714285714286,-0.8414063350386409,-25.662151827648962,-42.7888491888688,48.172798530971015,26.283202706352732,-615.7000000000007,9.193218022596419,2204.245133097038,-13.4435565408329,-3.194492004690308,96.8055079953097,28.6055754055656,-1.0948568853620833,53.90584511731549,-82.76283419410548
331,19433.3,17131.43006212543,22882.962566678136,23329.1199138635,19560.912814920648,22427.13000000001,19687.9,19562.699999999997,19562.699999999997,-66967.1,22427.13000000001,19167.06676768447,16943.65388949361,16943.65388949361,52.44681004621532,48.58663662668681,-2622.251282051253,-42.85714285714286,0.29948099312666665,47.137226800430696,-31.457099245063187,46.92464010858266,25.220104204289573,256.5,9.110562436310666,2113.8990521615337,-12.212686838752457,1.3375537107338076,101.3375537107338,34.271450377468405,-1.1095592825173806,56.44998086505403,-53.29664730459593
